ProductID,Category,SubCategory,ProductName,Sale,Cost
10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,10,8
10004835,Office Supplies,Storage,Plastic Stacking Crates & Casters,8,5
10000159,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,34,26
10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,32,28
10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,2,1
10003187,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,23,18
10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,7,6
10004239,Office Supplies,Paper,Xerox 1953,25,17
10004782,Office Supplies,Paper,Xerox 228,12,10
10001185,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",185,124
10003270,Office Supplies,Paper,Xerox 1954,33,27
10002421,Office Supplies,Paper,Embossed Ink Jet Note Cards,108,65
10002923,Office Supplies,Paper,Xerox 1942,78,65
10001128,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B",443,367
10000520,Office Supplies,Paper,Xerox 201,19,15
10003832,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",56,47
10000409,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",14,11
10004389,Technology,Phones,Nokia Lumia 925,377,305
10000946,Office Supplies,Supplies,Staple remover,31,19
10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,17,13
10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",23,21
10003739,Office Supplies,Paper,Xerox 1969,11,10
10000771,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",69,47
10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",310,274
10000327,Office Supplies,Paper,Xerox 1971,8,6
10003286,Office Supplies,Envelopes,Staple envelope,41,35
10003772,Office Supplies,Art,Boston 16750 Black Compact Battery Pencil Sharpener,35,30
10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",5,4
10002116,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",70,55
10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,90,81
10002685,Furniture,Furnishings,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",18,11
10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",26,16
10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",64,47
10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,113,74
10000305,Furniture,Furnishings,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",113,71
10001459,Technology,Phones,Samsung Galaxy Mega 6.3,671,508
10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",18,13
10000213,Office Supplies,Paper,Xerox 198,15,12
10001797,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",188,127
10003848,Office Supplies,Paper,Xerox 1997,20,13
10000755,Furniture,Furnishings,Eldon Expressions Mahogany Wood Desk Collection,24,15
10000550,Furniture,Furnishings,Stacking Trays by OIC,3,2
10004521,Technology,Machines,Epson Perfection V600 Photo Scanner,206,125
10003655,Office Supplies,Binders,Durable Pressboard Binders,19,12
10003779,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,207,145
10002701,Office Supplies,Fasteners,Alliance Rubber Bands,5,3
10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",8,6
10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",56,49
10004666,Furniture,Furnishings,DAX Clear Channel Poster Frame,29,22
10002312,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,22,14
10002320,Furniture,Chairs,Hon Pagoda Stacking Chairs,2054,1334
10001216,Office Supplies,Art,Newell 339,13,8
10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,41,25
10003837,Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories,24,15
10002350,Technology,Phones,Apple EarPods with Remote and Mic,83,69
10000397,Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",104,70
10004001,Technology,Accessories,Logitech Wireless Headset H600 Over-The-Head Design,214,183
10001534,Office Supplies,Paper,Xerox 230,45,31
10002379,Furniture,Furnishings,Eldon Econocleat Chair Mats for Low Pile Carpets,124,99
10000526,Technology,Phones,Vtech CS6719,671,518
10001977,Office Supplies,Paper,Xerox 194,166,109
10003660,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",220,159
10001267,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",12,8
10002741,Office Supplies,Paper,Xerox 1980,25,16
10001471,Office Supplies,Paper,Strathmore Photo Frame Cards,21,14
10001972,Technology,Machines,Okidata C331dn Printer,837,621
10003464,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",48,31
10004438,Office Supplies,Paper,Xerox 1907,49,34
10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,13,9
10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,67,58
10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",963,645
10000418,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,1799,1283
10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,735,489
10004040,Office Supplies,Binders,Wilson Jones Impact Binders,5,3
10001615,Office Supplies,Art,Newell 34,59,40
10001299,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,239,165
10004260,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,181,152
10004773,Office Supplies,Envelopes,Staple envelope,74,65
10001787,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,20,16
10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,12,11
10001883,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",23,14
10001644,Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic",95,83
10000407,Office Supplies,Labels,Avery White Multi-Purpose Labels,39,34
10000420,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,349,299
10004846,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,12,11
10003567,Office Supplies,Supplies,Stiletto Hand Letter Openers,15,13
10002301,Office Supplies,Storage,Tennsco Commercial Shelving,32,26
10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,122,81
10004912,Technology,Phones,Cisco SPA112 2 Port Phone Adapter,219,164
10000799,Office Supplies,Art,Col-Erase Pencils with Erasers,18,16
10004609,Office Supplies,Paper,Xerox 221,20,17
10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,44,40
10000595,Office Supplies,Appliances,Disposable Triple-Filter Dust Bags,13,9
10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,36,27
10002428,Technology,Machines,Fellowes Powershred HS-440 4-Sheet High Security Shredder,1704,1491
10001128,Technology,Phones,Motorola Droid Maxx,539,372
10001033,Office Supplies,Paper,Xerox 1893,262,215
10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,227,138
10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray",2,1
10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,129,96
10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",117,100
10002867,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,203,133
10002916,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",435,288
10004152,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",70,52
10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",35,25
10002598,Furniture,Bookcases,"Hon Metal Bookcases, Putty",141,122
10004610,Office Supplies,Paper,Xerox 1900,10,7
10000320,Furniture,Furnishings,OIC Stacking Trays,24,21
10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",384,341
10003919,Furniture,Furnishings,Eldon Executive Woodline II Cherry Finish Desk Accessories,65,39
10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",32,28
10002703,Furniture,Furnishings,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",128,103
10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone,471,403
10000657,Office Supplies,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",5,3
10004996,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",16,10
10003363,Office Supplies,Paper,Xerox 204,45,29
10002305,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,72,62
10000990,Technology,Accessories,Imation Bio 2GB USB Flash Drive Imation Corp,655,471
10001608,Furniture,Bookcases,"Hon Metal Bookcases, Black",193,156
10000112,Furniture,Bookcases,"Bush Birmingham Collection Bookcase, Dark Cherry",825,504
10004120,Technology,Phones,AT&T 1080 Phone,657,394
10003476,Office Supplies,Binders,Avery Metallic Poly Binders,45,38
10002859,Technology,Machines,Ativa MDM8000 8-Sheet Micro-Cut Shredder,287,233
10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,29,21
10001982,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,30,24
10003484,Technology,Phones,Ooma Telo VoIP Home Phone System,604,453
10000007,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",11,8
10000552,Office Supplies,Paper,Xerox 200,12,8
10004062,Office Supplies,Art,Staples in misc. colors,104,70
10000321,Office Supplies,Storage,Akro Stacking Bins,7,4
10002134,Technology,Accessories,Rosewill 107 Normal Keys USB Wired Standard Keyboard,64,57
10004071,Technology,Phones,PayAnywhere Card Reader,63,51
10004039,Office Supplies,Paper,Xerox 1882,89,60
10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,47,34
10004269,Office Supplies,Art,Newell 31,4,2
10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",155,114
10002522,Office Supplies,Supplies,Acme Kleen Earth Office Shears,15,11
10004859,Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack",104,65
10002558,Technology,Accessories,Imation Swivel Flash Drive USB flash drive - 8 GB,9,7
10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,6,5
10004782,Office Supplies,Supplies,"Elite 5"" Scissors",33,25
10000432,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,13,9
10004409,Office Supplies,Labels,Avery 492,11,8
10001031,Office Supplies,Storage,Adjustable Personal File Tote,39,31
10000476,Office Supplies,Labels,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",12,9
10002987,Office Supplies,Art,Prismacolor Color Pencil Set,79,56
10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,439,347
10003026,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black",15,13
10001034,Office Supplies,Storage,Eldon File Chest Portable File,79,62
10000521,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",11,9
10003002,Office Supplies,Supplies,Letter Slitter,5,3
10000730,Technology,Phones,Samsung Galaxy S4 Active,499,421
10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,563,374
10001332,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",6,5
10001874,Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac,335,209
10000494,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,3,2
10003469,Furniture,Tables,Balt Split Level Computer Training Table,333,273
10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,36,22
10003606,Furniture,Chairs,SAFCO Folding Chair Trolley,102,63
10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",523,381
10003537,Office Supplies,Labels,Avery 515,25,20
10000069,Office Supplies,Paper,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",18,15
10004733,Office Supplies,Paper,Things To Do Today Spiral Book,19,12
10004814,Technology,Accessories,Logitech Illuminated Ultrathin Keyboard with Backlighting,170,117
10002301,Office Supplies,Supplies,Serrated Blade or Curved Handle Hand Letter Openers,6,5
10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,691,478
10004164,Furniture,Furnishings,"Eldon 300 Class Desk Accessories, Black",4,3
10001539,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,447,400
10002789,Technology,Phones,LG Exalt,124,110
10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,40,32
10001770,Office Supplies,Art,Economy #2 Pencils,10,9
10004904,Furniture,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat",151,115
10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",40,26
10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",48,43
10001090,Technology,Accessories,Micro Innovations Wireless Classic Keyboard with Mouse,47,30
10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",352,299
10001619,Technology,Phones,LG G3,470,331
10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,16,11
10001461,Office Supplies,Paper,HP Office Paper (20Lb. and 87 Bright),26,17
10004165,Office Supplies,Art,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",5,4
10001028,Office Supplies,Envelopes,Staple envelope,28,20
10003535,Technology,Phones,RCA ViSYS 25423RE1 Corded phone,159,133
10001085,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,44,38
10003481,Office Supplies,Art,Newell 348,7,5
10002606,Office Supplies,Paper,Xerox 1928,42,31
10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",39,27
10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,41,35
10003798,Furniture,Furnishings,"Ultra Door Kickplate, 8""H x 34""W",79,61
10002704,Office Supplies,Art,Boston 1900 Electric Pencil Sharpener,14,13
10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,345,304
10001016,Technology,Machines,Canon PC170 Desktop Personal Copier,287,239
10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",101,65
10001215,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",474,349
10002499,Office Supplies,Paper,Xerox 1890,97,79
10003215,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,95,69
10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",55,38
10002766,Office Supplies,Art,Prang Drawing Pencil Set,20,15
10004434,Technology,Phones,Cisco IP Phone 7961G VoIP phone - Dark gray,978,825
10000711,Furniture,Bookcases,"Hon Metal Bookcases, Gray",638,424
10001120,Office Supplies,Binders,Ibico EPK-21 Electric Binding System,9449,8248
10004655,Office Supplies,Appliances,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",2,1
10004360,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases,160,134
10000199,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,19,14
10001127,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",2624,2003
10001227,Office Supplies,Art,Newell 338,8,6
10000229,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,433,308
10002853,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,81,49
10004022,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),9,7
10004248,Office Supplies,Paper,Xerox 1990,21,16
10001363,Office Supplies,Paper,Xerox 1933,24,19
10003876,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",128,87
10004007,Office Supplies,Envelopes,Park Ridge Embossed Executive Business Envelopes,62,45
10003894,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",482,335
10001570,Technology,Machines,Cisco Desktop Collaboration Experience DX650 IP Video Phone,385,336
10003930,Furniture,Furnishings,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,94,65
10000232,Office Supplies,Paper,Xerox 1975,15,13
10001972,Office Supplies,Art,Newell 323,9,6
10004587,Office Supplies,Art,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",19,15
10001366,Office Supplies,Appliances,Staple holder,43,36
10000216,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",11,9
10001047,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, Magenta",9099,6095
10003720,Office Supplies,Labels,Avery 487,3,2
10003246,Technology,Machines,Hewlett-Packard Deskjet D4360 Printer,447,364
10000175,Furniture,Furnishings,DAX Wood Document Frame.,82,64
10000556,Office Supplies,Paper,Xerox 208,15,10
10003237,Technology,Accessories,Memorex Micro Travel Drive 4 GB,50,33
10003068,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,7,6
10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,60,43
10000565,Office Supplies,Paper,Easy-staple paper,111,80
10000414,Office Supplies,Labels,Avery 503,51,36
10002998,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,103,63
10004690,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,384,247
10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,11,10
10003546,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,302,229
10003392,Furniture,Tables,Global Adaptabilities Conference Tables,842,606
10003217,Office Supplies,Art,Newell 316,27,17
10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,965,792
10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,29,23
10003567,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",43,36
10003022,Office Supplies,Paper,Xerox 1992,14,10
10004442,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,344,236
10000129,Office Supplies,Storage,Fellowes Recycled Storage Drawers,333,222
10004948,Office Supplies,Paper,Xerox 190,24,16
10001725,Office Supplies,Paper,Xerox 1892,116,95
10000213,Technology,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,173,128
10000807,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",21,16
10003805,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",1347,858
10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,99,85
10004206,Office Supplies,Envelopes,Multimedia Mailers,325,228
10003388,Office Supplies,Labels,Avery 5,5,4
10000193,Technology,Phones,Jensen SMPS-640 - speaker phone,110,74
10002111,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",36,32
10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,26,18
10002709,Office Supplies,Paper,Xerox 1956,65,54
10003424,Furniture,Furnishings,Nu-Dell Oak Frame,25,16
10003718,Office Supplies,Binders,GBC Therma-A-Bind 250T Electric Binding System,590,404
10002508,Furniture,Furnishings,Document Clip Frames,25,21
10004052,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",7,5
10003134,Office Supplies,Paper,Xerox 1937,153,110
10000719,Furniture,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",17,12
10003893,Furniture,Bookcases,Sauder Camden County Collection Library,586,519
10001943,Technology,Copiers,Canon PC-428 Personal Copier,1599,1084
10000749,Furniture,Chairs,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,579,487
10003228,Office Supplies,Paper,Xerox 1917,440,284
10001542,Technology,Accessories,SanDisk Cruzer 16 GB USB Flash Drive,27,18
10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,82,67
10001305,Technology,Phones,Panasonic KX TS208W Corded phone,440,345
10000483,Office Supplies,Paper,Xerox 19,61,52
10000487,Technology,Accessories,SanDisk Cruzer 4 GB USB Flash Drive,15,14
10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,22,14
10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,115,85
10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",182,143
10001212,Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation,6,5
10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",1,1
10004396,Technology,Accessories,Logitech Keyboard K120,58,49
10002467,Office Supplies,Art,Dixon Ticonderoga Pencils,4,3
10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",48,35
10000752,Technology,Machines,Texas Instrument TI-15 Fraction Calculator,30,20
10004845,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",464,334
10000840,Office Supplies,Fasteners,OIC Thumb-Tacks,1,1
10001231,Office Supplies,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",4,3
10004875,Technology,Phones,PNY Rapid USB Car Charger - Black,9,5
10001802,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,254,156
10003356,Technology,Phones,"SmartStand Mobile Device Holder, Assorted Colors",16,10
10002670,Office Supplies,Appliances,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,69,45
10003485,Office Supplies,Fasteners,Staples,18,14
10000390,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,48,35
10002764,Office Supplies,Paper,Easy-staple paper,56,39
10000143,Office Supplies,Paper,Astroparche Fine Business Paper,10,9
10000045,Technology,Machines,Zebra ZM400 Thermal Label Printer,2321,1724
10000136,Office Supplies,Storage,Letter Size File,222,149
10004522,Technology,Phones,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,210,157
10002584,Technology,Phones,Samsung Galaxy S4,1502,1243
10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,302,266
10000562,Technology,Phones,Samsung Convoy 3,466,315
10001025,Furniture,Furnishings,"Eldon Imàge Series Desk Accessories, Clear",17,15
10004178,Office Supplies,Labels,Avery 491,3,2
10003797,Office Supplies,Paper,Xerox 209,19,17
10003448,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",23,17
10000938,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,706,577
10004737,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors,13,10
10001691,Furniture,Tables,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",136,87
10003173,Technology,Machines,Hewlett-Packard 300S Scientific Calculator,52,45
10000305,Office Supplies,Labels,Avery 495,50,40
10002583,Technology,Phones,iOttie HLCRIO102 Car Mount,39,25
10003876,Office Supplies,Art,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",13,11
10003063,Office Supplies,Paper,EcoTones Memo Sheets,8,6
10003302,Office Supplies,Paper,Xerox 1906,85,70
10000423,Technology,Machines,Texas Instruments TI-34 Scientific Calculator,105,66
10004992,Technology,Accessories,Kingston Digital DataTraveler 64GB USB 2.0,101,75
10004099,Office Supplies,Binders,GBC VeloBinder Strips,15,12
10001215,Office Supplies,Paper,Xerox 1963,26,16
10003870,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1649,1094
10000275,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",1640,1243
10003192,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,213,134
10000859,Office Supplies,Paper,Unpadded Memo Slips,6,4
10000614,Office Supplies,Art,Barrel Sharpener,10,7
10000089,Office Supplies,Fasteners,Acco Glide Clips,19,15
10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",1478,1098
10002044,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",419,280
10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",455,365
10000048,Office Supplies,Paper,Xerox 20,6,4
10002109,Technology,Machines,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",209,133
10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",17,11
10001870,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,36,31
10002182,Office Supplies,Storage,"Iris 3-Drawer Stacking Bin, Black",83,72
10001468,Technology,Phones,Panasonic Business Telephones KX-T7736,546,409
10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,55,46
10003572,Office Supplies,Storage,Portfile Personal File Boxes,14,10
10003994,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",117,80
10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,273,170
10004245,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",60,42
10002592,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",57,47
10000914,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,18,13
10003498,Office Supplies,Labels,Avery 475,44,38
10003329,Technology,Machines,"Vtech AT&T CL2940 Corded Speakerphone, Black",71,64
10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,91,73
10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,57,40
10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,83,61
10003174,Technology,Phones,RCA ViSYS 25825 Wireless digital phone,415,249
10001497,Office Supplies,Paper,Xerox 1914,109,72
10001952,Office Supplies,Paper,Xerox 1902,45,27
10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors,25,22
10001826,Office Supplies,Paper,Xerox 207,20,18
10001031,Technology,Machines,Socket Bluetooth Cordless Hand Scanner (CHS),506,435
10003176,Technology,Machines,Okidata B400 Printer,343,216
10002647,Technology,Accessories,"Logitech Wireless Boombox Speaker - portable - wireless, wired",212,185
10002114,Technology,Phones,Xiaomi Mi3,2279,1528
10001593,Office Supplies,Paper,Xerox 1947,11,7
10004803,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,167,129
10001801,Office Supplies,Paper,Xerox 193,23,19
10000127,Technology,Phones,iOttie XL Car Mount,79,67
10001564,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,465,289
10004595,Technology,Accessories,First Data TMFD35 PIN Pad,428,280
10002874,Furniture,Furnishings,Ultra Commercial Grade Dual Valve Door Closer,63,47
10003489,Furniture,Furnishings,Contemporary Borderless Frame,25,22
10002073,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, White",1039,779
10004006,Technology,Phones,Panasonic KX - TS880B Telephone,41,32
