ShipmentID,order_id_FK,OrderDate,ShipDate,ShipMode,CustomerID,ProductID
458,458,15/12/2016,22/12/2016,Standard Class,15985,10002472
459,459,15/12/2016,22/12/2016,Standard Class,15985,10004571
460,460,15/12/2016,22/12/2016,Standard Class,15985,10001098
461,461,22/4/2017,29/4/2017,Standard Class,21040,10000023
462,462,22/4/2017,29/4/2017,Standard Class,21040,10001889
463,463,22/4/2017,29/4/2017,Standard Class,21040,10000315
464,464,22/4/2017,29/4/2017,Standard Class,21040,10003505
465,465,22/4/2017,29/4/2017,Standard Class,21040,10002578
466,466,17/1/2016,24/1/2016,Standard Class,15940,10002918
467,467,31/3/2018,4/4/2018,Standard Class,13180,10002824
468,468,16/12/2017,20/12/2017,Second Class,12670,10002194
469,469,20/12/2016,24/12/2016,Standard Class,17785,10004071
470,470,9/11/2015,11/11/2015,Second Class,15520,10002743
471,471,9/11/2015,11/11/2015,Second Class,15520,10001601
472,472,9/11/2015,11/11/2015,Second Class,15520,10002680
473,473,9/11/2015,11/11/2015,Second Class,15520,10001321
474,474,9/11/2015,11/11/2015,Second Class,15520,10001509
475,475,9/11/2015,11/11/2015,Second Class,15520,10003465
476,476,12/7/2017,19/7/2017,Standard Class,16690,10000149
477,477,27/10/2017,2/11/2017,Standard Class,15475,10002671
478,478,26/6/2017,2/7/2017,Standard Class,15805,10003045
479,479,26/6/2017,2/7/2017,Standard Class,15805,10000689
480,480,6/10/2015,10/10/2015,Standard Class,21865,10001445
481,481,22/7/2015,27/7/2015,Standard Class,14065,10002053
482,482,22/7/2015,27/7/2015,Standard Class,14065,10002567
483,483,10/6/2018,13/6/2018,First Class,18070,10003923
484,484,10/6/2018,13/6/2018,First Class,18070,10001337
485,485,10/6/2018,13/6/2018,First Class,18070,10001924
486,486,29/10/2015,31/10/2015,First Class,20830,10001363
487,487,9/6/2015,13/6/2015,Second Class,11905,10000376
488,488,9/6/2015,13/6/2015,Second Class,11905,10000303
489,489,9/6/2015,13/6/2015,Second Class,11905,10001953
490,490,14/9/2015,19/9/2015,Standard Class,10960,10001809
491,491,14/9/2015,19/9/2015,Standard Class,10960,10003845
492,492,9/5/2017,14/5/2017,Standard Class,20590,10000991
493,493,18/3/2017,21/3/2017,Second Class,19780,10001857
494,494,27/12/2016,31/12/2016,Standard Class,17350,10001434
495,495,25/7/2017,31/7/2017,Standard Class,20095,10002498
496,496,25/7/2017,31/7/2017,Standard Class,20095,10004864
497,497,25/7/2017,31/7/2017,Standard Class,20095,10002602
498,498,25/7/2017,31/7/2017,Standard Class,20095,10000073
499,499,30/5/2017,4/6/2017,Standard Class,17380,10001670
500,500,30/5/2017,4/6/2017,Standard Class,17380,10001658
501,501,30/5/2017,4/6/2017,Standard Class,17380,10001215
502,502,30/5/2017,4/6/2017,Standard Class,17380,10000831
503,503,30/5/2017,4/6/2017,Standard Class,17380,10000357
504,504,12/11/2018,15/11/2018,Second Class,13705,10003274
505,505,16/3/2016,22/3/2016,Standard Class,12385,10001662
506,506,16/3/2016,22/3/2016,Standard Class,12385,10003856
507,507,16/3/2016,22/3/2016,Standard Class,12385,10001228
508,508,16/3/2016,22/3/2016,Standard Class,12385,10003527
509,509,26/11/2018,27/11/2018,First Class,17245,10001290
510,510,26/11/2018,27/11/2018,First Class,17245,10002399
511,511,20/10/2017,23/10/2017,First Class,17185,10002053
512,512,21/12/2018,25/12/2018,Standard Class,11515,10003811
513,513,21/12/2018,25/12/2018,Standard Class,11515,10001246
514,514,22/1/2018,27/1/2018,Standard Class,10180,10003236
515,515,22/1/2018,27/1/2018,Standard Class,10180,10004507
516,516,22/1/2018,27/1/2018,Standard Class,10180,10001667
517,517,22/1/2018,27/1/2018,Standard Class,10180,10004459
518,518,22/3/2016,26/3/2016,Standard Class,13210,10000171
519,519,22/3/2016,26/3/2016,Standard Class,13210,10000736
520,520,22/3/2016,26/3/2016,Standard Class,13210,10000285
521,521,23/1/2018,25/1/2018,First Class,17605,10001857
522,522,21/5/2017,23/5/2017,First Class,17155,10003555
523,523,21/5/2017,23/5/2017,First Class,17155,10003832
524,524,26/12/2016,2/1/2017,Standard Class,11605,10002815
525,525,21/10/2018,26/10/2018,Standard Class,18790,10003379
526,526,21/10/2018,26/10/2018,Standard Class,18790,10001756
527,527,3/9/2016,7/9/2016,Standard Class,18145,10004963
528,528,3/9/2016,7/9/2016,Standard Class,18145,10002881
529,529,3/9/2016,7/9/2016,Standard Class,18145,10001335
530,530,7/11/2016,9/11/2016,Second Class,16240,10000595
531,531,7/9/2018,11/9/2018,Standard Class,15340,10000448
532,532,29/5/2017,1/6/2017,Second Class,19615,10000984
533,533,29/5/2017,1/6/2017,Second Class,19615,10002557
534,534,10/7/2017,16/7/2017,Standard Class,10375,10001325
535,535,3/9/2018,8/9/2018,Second Class,13915,10002429
536,536,3/12/2016,8/12/2016,Standard Class,17470,10004528
537,537,7/12/2016,11/12/2016,Standard Class,12985,10001271
538,538,7/12/2016,11/12/2016,Standard Class,12985,10002647
539,539,1/2/2015,3/2/2015,First Class,11500,10001432
540,540,14/7/2017,17/7/2017,First Class,14080,10002262
541,541,18/12/2016,23/12/2016,Standard Class,17065,10001809
542,542,11/5/2015,16/5/2015,Standard Class,18895,10001465
543,543,11/5/2015,16/5/2015,Standard Class,18895,10002597
544,544,11/5/2015,16/5/2015,Standard Class,18895,10000723
545,545,19/11/2018,22/11/2018,First Class,10135,10000404
546,546,19/11/2018,22/11/2018,First Class,10135,10002986
547,547,15/11/2016,17/11/2016,Second Class,13225,10000604
548,548,15/11/2016,17/11/2016,Second Class,13225,10004738
549,549,15/11/2016,17/11/2016,Second Class,13225,10001935
550,550,15/4/2017,17/4/2017,Second Class,11320,10002024
551,551,11/9/2018,12/9/2018,First Class,19960,10003039
552,552,24/11/2018,28/11/2018,Standard Class,14710,10004248
553,553,29/6/2018,3/7/2018,Second Class,13225,10001780
554,554,3/3/2015,7/3/2015,Second Class,10945,10003560
555,555,10/6/2017,15/6/2017,Standard Class,18730,10001297
556,556,10/6/2017,15/6/2017,Standard Class,18730,10004256
557,557,10/6/2017,15/6/2017,Standard Class,18730,10003441
558,558,20/11/2018,22/11/2018,Second Class,17080,10003347
559,559,20/11/2018,22/11/2018,Second Class,17080,10000069
560,560,14/9/2015,18/9/2015,Second Class,12775,10003914
561,561,14/9/2015,18/9/2015,Second Class,12775,10004020
562,562,7/12/2016,9/12/2016,First Class,15490,10003467
563,563,7/12/2016,9/12/2016,First Class,15490,10000634
564,564,7/12/2018,10/12/2018,First Class,14320,10002496
565,565,1/10/2018,8/10/2018,Standard Class,13840,10004530
566,566,1/10/2018,8/10/2018,Standard Class,13840,10001107
567,567,1/10/2018,8/10/2018,Standard Class,13840,10004451
568,568,1/10/2018,8/10/2018,Standard Class,13840,10004997
569,569,28/12/2018,4/1/2019,Standard Class,15415,10001297
570,570,28/12/2018,4/1/2019,Standard Class,15415,10000585
571,571,28/12/2018,4/1/2019,Standard Class,15415,10001922
572,572,28/12/2018,4/1/2019,Standard Class,15415,10000347
573,573,3/11/2017,7/11/2017,Standard Class,20200,10003394
574,574,18/9/2016,22/9/2016,Second Class,21640,10004530
575,575,18/9/2016,22/9/2016,Second Class,21640,10001450
576,576,18/9/2016,22/9/2016,Second Class,21640,10001574
577,577,20/7/2018,26/7/2018,Standard Class,11950,10002974
578,578,20/7/2018,26/7/2018,Standard Class,11950,10001475
579,579,10/9/2016,14/9/2016,Standard Class,12145,10004498
580,580,1/12/2018,5/12/2018,Standard Class,13465,10004977
581,581,1/12/2018,5/12/2018,Standard Class,13465,10000586
582,582,1/12/2018,5/12/2018,Standard Class,13465,10000358
583,583,1/12/2018,5/12/2018,Standard Class,13465,10002764
584,584,1/12/2018,5/12/2018,Standard Class,13465,10001254
585,585,3/7/2016,9/7/2016,Standard Class,11725,10003956
586,586,3/7/2016,9/7/2016,Standard Class,11725,10003930
587,587,20/3/2017,24/3/2017,Standard Class,21910,10003800
588,588,20/3/2017,24/3/2017,Standard Class,21910,10002005
589,589,20/3/2017,24/3/2017,Standard Class,21910,10002498
590,590,20/3/2017,24/3/2017,Standard Class,21910,10004101
591,591,9/1/2015,13/1/2015,Standard Class,17830,10004078
592,592,9/1/2015,13/1/2015,Standard Class,17830,10001266
593,593,8/8/2015,15/8/2015,Standard Class,16915,10004708
594,594,8/8/2015,15/8/2015,Standard Class,16915,10004115
595,595,8/8/2015,15/8/2015,Standard Class,16915,10002398
596,596,8/8/2015,15/8/2015,Standard Class,16915,10001979
597,597,14/7/2017,16/7/2017,First Class,21130,10004115
598,598,16/7/2017,21/7/2017,Standard Class,12205,10001425
599,599,16/7/2017,21/7/2017,Standard Class,12205,10003963
600,600,16/7/2017,21/7/2017,Standard Class,12205,10001574
601,601,15/3/2015,19/3/2015,Standard Class,10240,10001490
602,602,15/3/2015,19/3/2015,Standard Class,10240,10001756
603,603,15/3/2015,19/3/2015,Standard Class,10240,10000773
604,604,15/3/2015,19/3/2015,Standard Class,10240,10001543
605,605,15/3/2015,19/3/2015,Standard Class,10240,10002120
606,606,23/5/2015,27/5/2015,Standard Class,10510,10000848
607,607,23/5/2015,27/5/2015,Standard Class,10510,10001246
608,608,23/5/2015,27/5/2015,Standard Class,10510,10003092
609,609,28/4/2017,1/5/2017,First Class,18655,10003012
610,610,28/4/2017,1/5/2017,First Class,18655,10004345
611,611,11/9/2017,13/9/2017,Second Class,14590,10001204
612,612,11/9/2017,13/9/2017,Second Class,14590,10004667
613,613,14/11/2018,17/11/2018,Second Class,12595,10000011
614,614,14/11/2018,17/11/2018,Second Class,12595,10002949
615,615,18/8/2018,23/8/2018,Second Class,18355,10003849
616,616,18/8/2018,23/8/2018,Second Class,18355,10000010
617,617,18/8/2018,23/8/2018,Second Class,18355,10002824
618,618,18/8/2018,23/8/2018,Second Class,18355,10002538
619,619,18/8/2018,23/8/2018,Second Class,18355,10000521
620,620,26/12/2015,31/12/2015,Standard Class,12265,10002103
621,621,29/11/2016,3/12/2016,Standard Class,20965,10004853
622,622,29/11/2016,3/12/2016,Standard Class,20965,10000179
623,623,29/11/2016,3/12/2016,Standard Class,20965,10001272
624,624,29/11/2016,3/12/2016,Standard Class,20965,10004042
625,625,15/9/2018,19/9/2018,Standard Class,17800,10000221
626,626,19/5/2018,23/5/2018,Standard Class,10735,10001563
627,627,17/12/2018,21/12/2018,Standard Class,17140,10000605
628,628,17/12/2018,21/12/2018,Standard Class,17140,10002615
629,629,11/12/2017,13/12/2017,Second Class,14380,10001963
630,630,11/12/2017,13/12/2017,Second Class,14380,10001267
631,631,11/12/2017,13/12/2017,Second Class,14380,10002103
632,632,24/9/2018,26/9/2018,Second Class,11605,10002857
633,633,24/9/2018,26/9/2018,Second Class,11605,10003930
634,634,4/10/2016,9/10/2016,Second Class,13420,10001482
635,635,15/8/2017,21/8/2017,Standard Class,17725,10001989
636,636,15/8/2017,21/8/2017,Standard Class,17725,10003287
637,637,20/5/2017,25/5/2017,Standard Class,19465,10000576
638,638,20/5/2017,25/5/2017,Standard Class,19465,10004728
639,639,18/12/2017,22/12/2017,Standard Class,16150,10000732
640,640,30/7/2018,3/8/2018,Second Class,15835,10000585
641,641,30/7/2018,3/8/2018,Second Class,15835,10002787
642,642,10/6/2018,15/6/2018,Standard Class,20305,10003832
643,643,21/7/2018,25/7/2018,Standard Class,21025,10001934
644,644,30/12/2018,5/1/2019,Standard Class,12430,10002457
645,645,1/4/2017,8/4/2017,Standard Class,10990,10003112
646,646,1/4/2017,8/4/2017,Standard Class,10990,10002350
647,647,11/12/2017,16/12/2017,Second Class,10825,10001935
648,648,11/12/2017,16/12/2017,Second Class,10825,10003273
649,649,11/12/2017,16/12/2017,Second Class,10825,10001142
650,650,23/10/2017,29/10/2017,Standard Class,20740,10000482
651,651,19/6/2018,23/6/2018,Standard Class,10405,10003892
652,652,19/6/2018,23/6/2018,Standard Class,10405,10001101
653,653,22/8/2017,28/8/2017,Standard Class,12730,10002439
654,654,22/8/2017,28/8/2017,Standard Class,12730,10002827
655,655,22/8/2017,28/8/2017,Standard Class,12730,10002230
656,656,19/9/2017,19/9/2017,Same Day,14125,10001215
657,657,19/9/2017,19/9/2017,Same Day,14125,10004654
658,658,24/8/2016,28/8/2016,Standard Class,12025,10001490
659,659,24/8/2016,28/8/2016,Standard Class,12025,10001511
660,660,24/8/2016,28/8/2016,Standard Class,12025,10001768
661,661,24/8/2016,28/8/2016,Standard Class,12025,10003981
662,662,26/3/2017,30/3/2017,Standard Class,20545,10001522
663,663,4/11/2017,4/11/2017,Same Day,19825,10000621
664,664,8/6/2018,10/6/2018,Second Class,21235,10004231
665,665,8/6/2018,10/6/2018,Second Class,21235,10000474
666,666,8/6/2018,10/6/2018,Second Class,21235,10004042
667,667,24/12/2015,26/12/2015,First Class,19390,10003096
668,668,9/6/2018,13/6/2018,Standard Class,17800,10002759
669,669,9/6/2018,13/6/2018,Standard Class,17800,10000688
670,670,9/6/2018,13/6/2018,Standard Class,17800,10002377
671,671,15/6/2018,22/6/2018,Standard Class,20995,10001954
672,672,5/12/2018,8/12/2018,First Class,19570,10004532
673,673,5/12/2018,8/12/2018,First Class,19570,10002137
674,674,5/12/2018,8/12/2018,First Class,19570,10003832
675,675,18/3/2018,23/3/2018,Standard Class,11980,10000804
676,676,18/3/2018,23/3/2018,Standard Class,11980,10003614
677,677,18/3/2018,23/3/2018,Standard Class,11980,10003553
678,678,18/3/2018,23/3/2018,Standard Class,11980,10004632
679,679,19/11/2017,24/11/2017,Standard Class,13630,10003305
680,680,19/11/2017,24/11/2017,Standard Class,13630,10002583
681,681,19/11/2017,24/11/2017,Standard Class,13630,10004507
682,682,4/11/2018,4/11/2018,Same Day,14635,10004125
683,683,4/11/2018,4/11/2018,Same Day,14635,10002457
684,684,5/7/2015,8/7/2015,First Class,17845,10003911
685,685,5/7/2015,8/7/2015,First Class,17845,10001934
686,686,5/7/2015,8/7/2015,First Class,17845,10000304
687,687,25/12/2018,29/12/2018,Standard Class,19285,10004015
688,688,21/6/2015,23/6/2015,Second Class,18325,10004071
689,689,21/6/2015,23/6/2015,Second Class,18325,10002033
690,690,21/6/2015,23/6/2015,Second Class,18325,10002444
691,691,28/3/2016,2/4/2016,Standard Class,10165,10002253
692,692,28/3/2016,2/4/2016,Standard Class,10165,10000743
693,693,14/5/2016,17/5/2016,First Class,15550,10003373
694,694,14/5/2016,17/5/2016,First Class,15550,10002312
695,695,14/5/2016,17/5/2016,First Class,15550,10000927
696,696,14/5/2016,17/5/2016,First Class,15550,10003510
697,697,14/5/2016,17/5/2016,First Class,15550,10001118
698,698,14/5/2016,17/5/2016,First Class,15550,10001575
699,699,14/5/2016,17/5/2016,First Class,15550,10001982
700,700,2/9/2018,8/9/2018,Standard Class,13600,10002960
701,701,4/11/2017,8/11/2017,Second Class,10285,10003394
702,702,9/4/2016,14/4/2016,Standard Class,15370,10002774
703,703,12/9/2015,17/9/2015,Standard Class,11470,10001800
704,704,12/9/2015,17/9/2015,Standard Class,11470,10001469
705,705,12/9/2015,17/9/2015,Standard Class,11470,10002399
706,706,2/12/2015,4/12/2015,First Class,13165,10003628
707,707,2/12/2015,4/12/2015,First Class,13165,10003272
708,708,2/12/2015,4/12/2015,First Class,13165,10000050
709,709,5/4/2015,7/4/2015,First Class,21550,10004071
710,710,3/9/2018,7/9/2018,Standard Class,10915,10001219
711,711,19/5/2018,24/5/2018,Standard Class,19765,10001154
712,712,19/5/2018,24/5/2018,Standard Class,19765,10003012
713,713,19/5/2018,24/5/2018,Standard Class,19765,10001606
714,714,1/7/2015,6/7/2015,Second Class,13600,10003355
715,715,11/1/2015,14/1/2015,First Class,20365,10000010
716,716,24/9/2018,29/9/2018,Standard Class,16540,10002253
717,717,2/6/2015,7/6/2015,Standard Class,12325,10001658
718,718,2/6/2015,7/6/2015,Standard Class,12325,10000246
719,719,13/2/2017,18/2/2017,Standard Class,19810,10004092
720,720,15/12/2017,19/12/2017,Standard Class,17965,10000198
721,721,15/12/2017,19/12/2017,Standard Class,17965,10000036
722,722,7/10/2015,13/10/2015,Standard Class,17545,10000222
723,723,7/7/2017,12/7/2017,Standard Class,20695,10004664
724,724,16/9/2018,20/9/2018,Standard Class,15355,10001141
725,725,16/9/2018,20/9/2018,Standard Class,15355,10002170
726,726,3/12/2017,6/12/2017,First Class,13900,10001954
727,727,3/12/2017,6/12/2017,First Class,13900,10002228
728,728,3/12/2017,6/12/2017,First Class,13900,10004634
729,729,3/12/2017,6/12/2017,First Class,13900,10002965
730,730,3/12/2017,6/12/2017,First Class,13900,10001317
731,731,21/1/2018,25/1/2018,Standard Class,13030,10000736
732,732,21/1/2018,25/1/2018,Standard Class,13030,10003610
733,733,21/1/2018,25/1/2018,Standard Class,13030,10003982
734,734,21/1/2018,25/1/2018,Standard Class,13030,10003291
735,735,21/1/2018,25/1/2018,Standard Class,13030,10001619
736,736,21/1/2018,25/1/2018,Standard Class,13030,10000138
737,737,8/9/2015,12/9/2015,Standard Class,14470,10001383
738,738,4/1/2015,8/1/2015,Standard Class,19195,10003223
739,739,4/1/2015,8/1/2015,Standard Class,19195,10002743
740,740,4/1/2015,8/1/2015,Standard Class,19195,10004094
741,741,27/8/2017,1/9/2017,Standard Class,20875,10004498
742,742,27/8/2017,1/9/2017,Standard Class,20875,10002615
743,743,27/8/2017,1/9/2017,Standard Class,20875,10004971
744,744,27/8/2017,1/9/2017,Standard Class,20875,10004261
745,745,27/5/2015,27/5/2015,Same Day,17785,10002607
746,746,27/5/2015,27/5/2015,Same Day,17785,10001809
747,747,20/3/2017,22/3/2017,Second Class,19105,10000004
748,748,2/10/2018,6/10/2018,Standard Class,19735,10003638
749,749,2/10/2018,6/10/2018,Standard Class,19735,10003577
750,750,2/10/2018,6/10/2018,Standard Class,19735,10003478
751,751,2/10/2018,6/10/2018,Standard Class,19735,10000546
752,752,7/4/2017,9/4/2017,First Class,21895,10002095
753,753,7/12/2016,12/12/2016,Standard Class,17830,10002759
754,754,18/9/2017,22/9/2017,Standard Class,18655,10001095
755,755,29/12/2015,2/1/2016,Standard Class,13285,10002444
756,756,29/12/2015,2/1/2016,Standard Class,13285,10001267
757,757,23/7/2018,28/7/2018,Standard Class,12340,10000848
758,758,18/9/2018,22/9/2018,Standard Class,11020,10002377
759,759,31/8/2016,5/9/2016,Standard Class,10510,10003441
760,760,3/11/2018,7/11/2018,Standard Class,16105,10004484
761,761,8/2/2016,13/2/2016,Standard Class,17020,10003931
762,762,13/1/2015,15/1/2015,Second Class,12250,10001990
763,763,13/1/2015,15/1/2015,Second Class,12250,10001532
764,764,13/1/2015,15/1/2015,Second Class,12250,10003174
765,765,13/1/2015,15/1/2015,Second Class,12250,10004187
766,766,13/1/2015,15/1/2015,Second Class,12250,10000025
767,767,14/5/2015,20/5/2015,Standard Class,10795,10004306
768,768,19/5/2017,24/5/2017,Standard Class,16810,10003746
769,769,30/1/2018,5/2/2018,Standard Class,11245,10001036
770,770,30/1/2018,5/2/2018,Standard Class,11245,10004614
771,771,30/1/2018,5/2/2018,Standard Class,11245,10000301
772,772,30/1/2018,5/2/2018,Standard Class,11245,10003910
773,773,30/1/2018,5/2/2018,Standard Class,11245,10004648
774,774,30/1/2018,5/2/2018,Standard Class,11245,10002597
775,775,29/6/2015,6/7/2015,Standard Class,12865,10003405
776,776,21/8/2016,23/8/2016,First Class,18565,10002335
777,777,21/8/2016,23/8/2016,First Class,18565,10000157
778,778,21/8/2016,23/8/2016,First Class,18565,10001947
779,779,21/8/2016,23/8/2016,First Class,18565,10003657
780,780,3/10/2016,6/10/2016,Second Class,11785,10001098
781,781,3/10/2016,6/10/2016,Second Class,11785,10002167
782,782,3/10/2016,6/10/2016,Second Class,11785,10004409
783,783,3/10/2016,6/10/2016,Second Class,11785,10000057
784,784,23/5/2016,28/5/2016,Standard Class,14035,10000056
785,785,17/3/2018,21/3/2018,Second Class,12565,10000014
786,786,12/12/2016,16/12/2016,Standard Class,17110,10004675
787,787,26/6/2016,30/6/2016,Standard Class,20830,10001543
788,788,26/6/2016,30/6/2016,Standard Class,20830,10001321
789,789,26/6/2016,30/6/2016,Standard Class,20830,10001132
790,790,26/6/2016,30/6/2016,Standard Class,20830,10003199
791,791,20/5/2017,20/5/2017,Same Day,15730,10001530
792,792,20/9/2015,26/9/2015,Standard Class,14020,10001569
