order_id_PK,OrderID,OrderDate,CustomerID,ProductID,ProductName
294,CA-2015-111451,26/12/2015,16555,10004091,"Howard Miller 13"" Diameter Goldtone Round Wall Clock"
295,CA-2015-111451,26/12/2015,16555,10001891,Global Deluxe Office Fabric Chairs
296,CA-2015-111451,26/12/2015,16555,10002918,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection
297,CA-2015-111451,26/12/2015,16555,10004593,Ibico Laser Imprintable Binding System Covers
298,CA-2015-111451,26/12/2015,16555,10004854,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box"
299,CA-2017-142545,28/10/2017,15895,10002105,Xerox 223
300,CA-2017-142545,28/10/2017,15895,10002756,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand"
301,CA-2017-142545,28/10/2017,15895,10004243,Xerox 1939
302,CA-2017-142545,28/10/2017,15895,10001861,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts"
303,CA-2017-142545,28/10/2017,15895,10002706,Avery Premier Heavy-Duty Binder with Round Locking Rings
304,US-2018-152380,19/11/2018,15910,10002533,BPI Conference Tables
305,CA-2016-144253,4/5/2016,10225,10002671,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp
306,CA-2015-130960,30/12/2015,16600,10003651,Newell 350
307,CA-2015-111003,1/6/2015,12625,10001072,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack"
308,CA-2015-111003,1/6/2015,12625,10002135,Boston Heavy-Duty Trimline Electric Pencil Sharpeners
309,CA-2018-126774,15/4/2018,20395,10002804,Faber Castell Col-Erase Pencils
310,CA-2017-142902,12/9/2017,11185,10001918,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings
311,CA-2017-142902,12/9/2017,11185,10004086,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs
312,CA-2017-142902,12/9/2017,11185,10001756,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany"
313,CA-2017-142902,12/9/2017,11185,10000634,Avery 509
314,CA-2015-120887,27/9/2015,21205,10001588,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black"
315,CA-2015-167850,9/8/2015,10525,10002398,AT&T 1070 Corded Phone
316,CA-2015-167850,9/8/2015,10525,10001937,Xerox 21
317,CA-2015-164259,28/12/2015,20860,10003373,"Boston School Pro Electric Pencil Sharpener, 1670"
318,CA-2015-164973,4/11/2015,18445,10002602,DMI Arturo Collection Mission-style Design Wood Chair
319,CA-2015-164973,4/11/2015,18445,10002927,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier
320,CA-2015-164973,4/11/2015,18445,10004093,Panasonic Kx-TS550
321,CA-2015-164973,4/11/2015,18445,10000892,NETGEAR N750 Dual Band Wi-Fi Gigabit Router
322,CA-2015-164973,4/11/2015,18445,10002974,"Trav-L-File Heavy-Duty Shuttle II, Black"
323,CA-2015-156601,19/9/2015,14230,10000624,OIC Binder Clips
324,CA-2017-162138,23/4/2017,14620,10004593,Ibico Laser Imprintable Binding System Covers
325,CA-2017-162138,23/4/2017,14620,10001908,Logitech Wireless Headset h800
326,CA-2018-153339,3/11/2018,13510,10001967,Telescoping Adjustable Floor Lamp
327,US-2017-141544,30/8/2017,18850,10003645,Aastra 57i VoIP phone
328,US-2017-141544,30/8/2017,18850,10000675,"File Shuttle II and Handi-File, Black"
329,US-2017-141544,30/8/2017,18850,10003312,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs
330,US-2017-141544,30/8/2017,18850,10001074,Round Specialty Laser Printer Labels
331,US-2017-141544,30/8/2017,18850,10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern
332,US-2017-150147,25/4/2017,15850,10004614,AT&T 841000 Phone
333,US-2017-150147,25/4/2017,15850,10001153,Ibico Recycled Grain-Textured Covers
334,US-2017-150147,25/4/2017,15850,10001982,Wilson Jones Custom Binder Spines & Labels
335,CA-2016-137946,1/9/2016,13615,10001922,Storex Dura Pro Binders
336,CA-2016-137946,1/9/2016,13615,10001449,Hewlett Packard LaserJet 3310 Copier
337,CA-2016-137946,1/9/2016,13615,10004140,Avery Non-Stick Binders
338,CA-2015-129924,12/7/2015,10420,10003314,Tuff Stuff Recycled Round Ring Binders
339,CA-2015-129924,12/7/2015,10420,10004575,Hon 5100 Series Wood Tables
340,CA-2016-128167,22/6/2016,16645,10000490,"OIC Binder Clips, Mini, 1/4"" Capacity, Black"
341,CA-2015-122336,13/4/2015,15895,10000122,Newell 314
342,CA-2015-122336,13/4/2015,15895,10003656,Fellowes PB200 Plastic Comb Binding Machine
343,CA-2015-122336,13/4/2015,15895,10002780,Staples
344,CA-2015-122336,13/4/2015,15895,10000702,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White"
345,US-2016-120712,20/12/2016,12130,10000107,Fellowes Super Stor/Drawer
346,CA-2018-169901,15/6/2018,12550,10002293,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5
347,CA-2018-134306,8/7/2018,20995,10004027,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box"
348,CA-2018-134306,8/7/2018,20995,10000249,Easy-staple paper
349,CA-2018-134306,8/7/2018,20995,10001374,"BIC Brite Liner Highlighters, Chisel Tip"
350,CA-2017-129714,1/9/2017,10060,10000290,Sabrent 4-Port USB 2.0 Hub
351,CA-2017-129714,1/9/2017,10060,10001970,Xerox 1881
352,CA-2017-129714,1/9/2017,10060,10002160,Acco Hanging Data Binders
353,CA-2017-129714,1/9/2017,10060,10004995,GBC DocuBind P400 Electric Binding System
354,CA-2017-138520,8/4/2017,15505,10002268,Sauder Barrister Bookcases
355,CA-2017-138520,8/4/2017,15505,10001137,"#10 Gummed Flap White Envelopes, 100/Box"
356,CA-2017-138520,8/4/2017,15505,10002399,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush"
357,CA-2017-138520,8/4/2017,15505,10002713,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”"
358,CA-2017-130001,23/4/2017,14890,10002666,Southworth 25% Cotton Linen-Finish Paper & Envelopes
359,CA-2018-155698,8/3/2018,21745,10001124,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection
360,CA-2018-155698,8/3/2018,21745,10001158,"Avery Address/Shipping Labels for Typewriters, 4"" x 2"""
361,CA-2018-144904,25/9/2018,16435,10001158,"Avery Address/Shipping Labels for Typewriters, 4"" x 2"""
362,CA-2018-144904,25/9/2018,16435,10000785,Global Ergonomic Managers Chair
363,CA-2018-144904,25/9/2018,16435,10003732,Newell 333
364,CA-2018-144904,25/9/2018,16435,10000023,Eldon Wave Desk Accessories
365,CA-2015-123344,24/9/2015,16060,10001713,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black"
366,CA-2017-155516,21/10/2017,17905,10002412,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders
367,CA-2017-155516,21/10/2017,17905,10001225,Staple remover
368,CA-2017-155516,21/10/2017,17905,10002406,Pizazz Global Quick File
369,CA-2017-155516,21/10/2017,17905,10002545,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors"
370,CA-2018-104745,29/5/2018,14755,10002036,Xerox 1930
371,CA-2018-104745,29/5/2018,14755,10002205,File Shuttle I and Handi-File
372,US-2015-119137,23/7/2015,10900,10001982,Wilson Jones Custom Binder Spines & Labels
373,US-2015-119137,23/7/2015,10900,10003911,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router
374,US-2015-119137,23/7/2015,10900,10000658,Newell 324
375,US-2015-119137,23/7/2015,10900,10002076,Microsoft Natural Keyboard Elite
376,US-2017-134656,28/9/2017,18280,10003039,Xerox 1960
377,US-2018-134481,27/8/2018,10405,10004915,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D"
378,CA-2016-130792,28/4/2016,19915,10000696,Holmes Odor Grabber
379,CA-2016-130792,28/4/2016,19915,10003327,Akro-Mils 12-Gallon Tote
380,CA-2016-130792,28/4/2016,19915,10000309,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black"
381,CA-2017-134775,28/10/2017,10285,10004734,Southworth Structures Collection
382,CA-2017-134775,28/10/2017,10285,10002225,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8"""
383,CA-2016-125395,26/6/2016,16780,10004708,Sony 32GB Class 10 Micro SDHC R40 Memory Card
384,US-2016-168935,27/11/2016,13435,10000617,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal"
385,US-2016-168935,27/11/2016,13435,10002335,Logitech Media Keyboard K200
386,CA-2016-122756,3/12/2016,13225,10001681,Lexmark MarkNet N8150 Wireless Print Server
387,CA-2016-122756,3/12/2016,13225,10001935,3M Hangers With Command Adhesive
388,CA-2015-115973,24/11/2015,18430,10004757,Crayola Colored Pencils
389,CA-2018-101798,11/12/2018,18190,10000050,"Angle-D Binders with Locking Rings, Label Holders"
390,CA-2018-101798,11/12/2018,18190,10001998,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired
391,US-2015-135972,21/9/2015,15115,10003012,Nortel Meridian M3904 Professional Digital phone
392,US-2015-135972,21/9/2015,15115,10002313,Canon PC1080F Personal Copier
393,US-2015-134971,7/6/2015,11095,10003982,Wilson Jones Century Plastic Molded Ring Binders
394,CA-2018-102946,30/6/2018,21730,10004492,Tuf-Vin Binders
395,CA-2018-165603,17/10/2018,20140,10000798,2300 Heavy-Duty Transfer File Systems by Perma
396,CA-2018-165603,17/10/2018,20140,10002552,Xerox 1958
397,CA-2016-122259,31/10/2016,14815,10002573,"Acme 10"" Easy Grip Assistive Scissors"
398,CA-2017-108987,8/9/2017,10675,10001580,Super Decoflex Portable Personal File
399,CA-2017-108987,8/9/2017,10675,10004834,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish"
400,CA-2017-108987,8/9/2017,10675,10000934,"Contico 72""H Heavy-Duty Storage System"
401,CA-2017-108987,8/9/2017,10675,10000158,Sony 64GB Class 10 Micro SDHC R40 Memory Card
402,CA-2015-113166,24/12/2015,17185,10001947,Xerox 1974
403,CA-2015-155208,16/4/2015,20650,10003478,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack"
404,CA-2018-117933,24/12/2018,19840,10004249,Staple holder
405,CA-2018-117457,8/12/2018,16510,10000158,Sony 64GB Class 10 Micro SDHC R40 Memory Card
406,CA-2018-117457,8/12/2018,16510,10004115,Sharp AL-1530CS Digital Copier
407,CA-2018-117457,8/12/2018,16510,10003724,"Wirebound Message Book, 4 per Page"
408,CA-2018-117457,8/12/2018,16510,10002041,"Bevis Round Conference Table Top, X-Base"
409,CA-2018-117457,8/12/2018,16510,10002893,"Wirebound Service Call Books, 5 1/2"" x 4"""
410,CA-2018-117457,8/12/2018,16510,10003766,Self-Adhesive Removable Labels
411,CA-2018-117457,8/12/2018,16510,10001970,Xerox 1881
412,CA-2018-117457,8/12/2018,16510,10001972,O'Sullivan 4-Shelf Bookcase in Odessa Pine
413,CA-2018-117457,8/12/2018,16510,10003956,Novimex High-Tech Fabric Mesh Task Chair
414,CA-2018-142636,3/11/2018,16675,10000157,Xerox 191
415,CA-2018-142636,3/11/2018,16675,10001891,Global Deluxe Office Fabric Chairs
416,CA-2018-122105,24/6/2018,12010,10004344,Bulldog Vacuum Base Pencil Sharpener
417,CA-2017-148796,14/4/2017,19150,10004886,Bevis Steel Folding Chairs
418,CA-2018-154816,6/11/2018,21745,10003845,Xerox 1987
419,CA-2018-110478,4/3/2018,20860,10001573,American Pencil
420,CA-2018-110478,4/3/2018,20860,10000483,"White Envelopes, White Envelopes with Clear Poly Window"
421,CA-2015-142048,22/6/2015,15745,10004114,KeyTronic 6101 Series - Keyboard - Black
422,CA-2018-125388,19/10/2018,17965,10004712,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black"
423,CA-2018-125388,19/10/2018,17965,10000918,Crate-A-Files
424,CA-2018-155705,21/8/2018,18385,10000015,Hon Multipurpose Stacking Arm Chairs
425,CA-2018-149160,23/11/2018,15265,10003347,Coloredge Poster Frame
426,CA-2018-149160,23/11/2018,15265,10001543,GBC VeloBinder Manual Binding System
427,CA-2015-101476,12/9/2015,20485,10000029,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner"
428,CA-2018-152275,1/10/2018,16630,10000369,Design Ebony Sketching Pencil
429,US-2017-123750,15/4/2017,19795,10004584,GBC ProClick 150 Presentation Binding System
430,US-2017-123750,15/4/2017,19795,10004659,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB
431,US-2017-123750,15/4/2017,19795,10000617,Woodgrain Magazine Files by Perma
432,CA-2017-127369,6/6/2017,13060,10003306,Letter Size Cart
433,US-2015-150574,19/12/2015,18160,10000773,Insertable Tab Post Binder Dividers
434,US-2015-150574,19/12/2015,18160,10002600,Belkin QODE FastFit Bluetooth Keyboard
435,CA-2017-147375,12/6/2017,19180,10002937,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner"
436,CA-2017-147375,12/6/2017,19180,10001970,Xerox 1881
437,CA-2018-130043,15/9/2018,11545,10002230,Xerox 1897
438,CA-2018-157252,20/1/2018,12805,10003396,Global Deluxe Steno Chair
439,CA-2017-115756,5/9/2017,19075,10000246,Aluminum Document Frame
440,CA-2017-115756,5/9/2017,19075,10000060,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System
441,CA-2017-115756,5/9/2017,19075,10003058,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays
442,CA-2017-115756,5/9/2017,19075,10002222,"Xerox Color Copier Paper, 11"" x 17"", Ream"
443,CA-2017-115756,5/9/2017,19075,10002372,Office Star - Ergonomically Designed Knee Chair
444,CA-2017-115756,5/9/2017,19075,10001317,Avery 520
445,CA-2018-154214,20/3/2018,21595,10000206,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs"
446,CA-2017-166674,1/4/2017,19360,10000588,Newell 345
447,CA-2017-166674,1/4/2017,19360,10001469,Fellowes Bankers Box Recycled Super Stor/Drawer
448,CA-2017-166674,1/4/2017,19360,10001953,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener
449,CA-2017-166674,1/4/2017,19360,10003156,50 Colored Long Pencils
450,CA-2017-166674,1/4/2017,19360,10004974,Newell 342
451,CA-2017-166674,1/4/2017,19360,10002365,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S
452,CA-2018-147277,20/10/2018,13705,10001539,Chromcraft Rectangular Conference Tables
453,CA-2018-147277,20/10/2018,13705,10000142,Deluxe Rollaway Locking File with Drawer
454,CA-2017-100153,13/12/2017,16630,10001772,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive
455,US-2015-110674,12/2/2015,20095,10000225,"Global Geo Office Task Chair, Gray"
456,US-2017-157945,26/9/2017,18385,10002331,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms
457,US-2017-157945,26/9/2017,18385,10001415,Staple envelope
458,CA-2016-109638,15/12/2016,15985,10002472,3M Office Air Cleaner
459,CA-2016-109638,15/12/2016,15985,10004571,Logitech G700s Rechargeable Gaming Mouse
460,CA-2016-109638,15/12/2016,15985,10001098,Acco D-Ring Binder w/DublLock
461,CA-2017-109869,22/4/2017,21040,10000023,Eldon Wave Desk Accessories
462,CA-2017-109869,22/4/2017,21040,10001889,Bush Advantage Collection Racetrack Conference Table
463,CA-2017-109869,22/4/2017,21040,10000315,Poly Designer Cover & Back
464,CA-2017-109869,22/4/2017,21040,10003505,Premier Electric Letter Opener
465,CA-2017-109869,22/4/2017,21040,10002578,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote"
466,US-2016-101399,17/1/2016,15940,10002918,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection
467,CA-2018-154907,31/3/2018,13180,10002824,Bush Mission Pointe Library
468,US-2017-100419,16/12/2017,12670,10002194,Cardinal Hold-It CD Pocket
469,CA-2016-154144,20/12/2016,17785,10004071,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box"
470,CA-2015-144666,9/11/2015,15520,10002743,SAFCO Boltless Steel Shelving
471,CA-2015-144666,9/11/2015,15520,10001601,"Sauder Mission Library with Doors, Fruitwood Finish"
472,CA-2015-144666,9/11/2015,15520,10002680,Samsung Galaxy Note 3
473,CA-2015-144666,9/11/2015,15520,10001321,"Decoflex Hanging Personal Folder File, Blue"
474,CA-2015-144666,9/11/2015,15520,10001509,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4"""
475,CA-2015-144666,9/11/2015,15520,10003465,Xerox 1912
476,CA-2017-103891,12/7/2017,16690,10000149,Cisco SPA525G2 IP Phone - Wireless
477,CA-2017-152632,27/10/2017,15475,10002671,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp
478,CA-2017-100790,26/6/2017,15805,10003045,Prang Colored Pencils
479,CA-2017-100790,26/6/2017,15805,10000689,"Fellowes Strictly Business Drawer File, Letter/Legal Size"
480,CA-2015-134677,6/10/2015,21865,10001445,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink
481,CA-2015-127691,22/7/2015,14065,10002053,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind"
482,CA-2015-127691,22/7/2015,14065,10002567,Logitech G602 Wireless Gaming Mouse
483,CA-2018-140963,10/6/2018,18070,10003923,Alphabetical Labels for Top Tab Filing
484,CA-2018-140963,10/6/2018,18070,10001337,O'Sullivan Living Dimensions 2-Shelf Bookcases
485,CA-2018-140963,10/6/2018,18070,10001924,iHome FM Clock Radio with Lightning Dock
486,CA-2015-154627,29/10/2015,20830,10001363,Apple iPhone 5S
487,CA-2015-133753,9/6/2015,11905,10000376,Square Credit Card Reader
488,CA-2015-133753,9/6/2015,11905,10000303,Logitech M510 Wireless Mouse
489,CA-2015-133753,9/6/2015,11905,10001953,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener
490,CA-2015-113362,14/9/2015,10960,10001809,Fellowes Officeware Wire Shelving
491,CA-2015-113362,14/9/2015,10960,10003845,Colored Envelopes
492,CA-2017-169166,9/5/2017,20590,10000991,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive
493,US-2017-120929,18/3/2017,19780,10001857,Balt Solid Wood Rectangular Table
494,CA-2016-134782,27/12/2016,17350,10001434,"Strathmore #10 Envelopes, Ultimate White"
495,CA-2017-126158,25/7/2017,20095,10002498,Clear Mylar Reinforcing Strips
496,CA-2017-126158,25/7/2017,20095,10004864,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock"
497,CA-2017-126158,25/7/2017,20095,10002602,DMI Arturo Collection Mission-style Design Wood Chair
498,CA-2017-126158,25/7/2017,20095,10000073,Deflect-O Glasstique Clear Desk Accessories
499,US-2017-105578,30/5/2017,17380,10001670,Vinyl Sectional Post Binders
500,US-2017-105578,30/5/2017,17380,10001658,GBC Standard Therm-A-Bind Covers
501,US-2017-105578,30/5/2017,17380,10001215,Global Troy Executive Leather Low-Back Tilter
502,US-2017-105578,30/5/2017,17380,10000831,Storex Flexible Poly Binders with Double Pockets
503,US-2017-105578,30/5/2017,17380,10000357,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11"
504,CA-2018-134978,12/11/2018,13705,10003274,"Avery Durable Slant Ring Binders, No Labels"
505,CA-2016-145352,16/3/2016,12385,10001662,Rogers Handheld Barrel Pencil Sharpener
506,CA-2016-145352,16/3/2016,12385,10003856,Newell 344
507,CA-2016-145352,16/3/2016,12385,10001228,"Fellowes Personal Hanging Folder Files, Navy"
508,CA-2016-145352,16/3/2016,12385,10003527,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind
509,CA-2018-135307,26/11/2018,17245,10001290,Executive Impressions Supervisor Wall Clock
510,CA-2018-135307,26/11/2018,17245,10002399,SanDisk Cruzer 32 GB USB Flash Drive
511,CA-2017-106341,20/10/2017,17185,10002053,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind"
512,CA-2018-163405,21/12/2018,11515,10003811,Newell 327
513,CA-2018-163405,21/12/2018,11515,10001246,Newell 317
514,CA-2018-127432,22/1/2018,10180,10003236,Canon Image Class D660 Copier
515,CA-2018-127432,22/1/2018,10180,10004507,Advantus Rolling Storage Box
516,CA-2018-127432,22/1/2018,10180,10001667,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright)
517,CA-2018-127432,22/1/2018,10180,10004459,Tennsco Single-Tier Lockers
518,CA-2016-157812,22/3/2016,13210,10000171,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack"
519,CA-2016-157812,22/3/2016,13210,10000736,Carina Double Wide Media Storage Towers in Natural & Black
520,CA-2016-157812,22/3/2016,13210,10000285,XtraLife ClearVue Slant-D Ring Binders by Cardinal
521,CA-2018-145142,23/1/2018,17605,10001857,Balt Solid Wood Rectangular Table
522,US-2017-139486,21/5/2017,17155,10003555,Motorola HK250 Universal Bluetooth Headset
523,US-2017-139486,21/5/2017,17155,10003832,Logitech P710e Mobile Speakerphone
524,CA-2016-158792,26/12/2016,11605,10002815,Staples
525,CA-2018-113558,21/10/2018,18790,10003379,Global Commerce Series High-Back Swivel/Tilt Chairs
526,CA-2018-113558,21/10/2018,18790,10001756,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany"
527,US-2016-138303,3/9/2016,18145,10004963,Eldon Gobal File Keepers
528,US-2016-138303,3/9/2016,18145,10002881,Martin Yale Chadless Opener Electric Letter Opener
